Name:,Obj Fn,Runtime,MIPGAP
"n_400_c_100000000_g_6_f_0.3_eps_0_s_300",96899763,60.007,0.0320375
"n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_100",96914165,60.012,0.0228928
"n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_200",96922171,60.009,0.0240922
"n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_300",96928274,60.004,0.0269814
"n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_100",1004159,0.0389998,5.49113e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_200",1008425,0.049,5.16918e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_300",1012153,0.0309999,8.45386e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.001_s_100",1004444,0.0650001,6.82941e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.001_s_200",1007988,0.026,9.57225e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.001_s_300",1013379,0.02,9.62685e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.01_s_100",1003749,0.053,4.41337e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.01_s_200",1005893,0.0110002,2.43422e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.01_s_300",1009934,0.016,7.94281e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.1_s_100",1001241,0.00999999,9.54744e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.1_s_200",1002853,0.382,0
"n_400_c_1000000_g_10_f_0.1_eps_0.1_s_300",1003954,0.085,9.33895e-05
"n_400_c_1000000_g_10_f_0.1_eps_0_s_100",1003939,1.03,0
"n_400_c_1000000_g_10_f_0.1_eps_0_s_200",1007751,0.00999999,6.42619e-05
"n_400_c_1000000_g_10_f_0.1_eps_0_s_300",1012196,0.0240002,6.62515e-05
"n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_100",1004026,0.0079999,2.58882e-05
"n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_200",1008354,0.00600004,3.70688e-05
"n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_300",1012413,0.0369999,9.69211e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_100",1004401,0.0309999,4.30674e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_200",1009770,0.00999999,9.13575e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_300",1015950,0.00800014,8.01545e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.001_s_100",1004299,0.00899982,8.84468e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.001_s_200",1008224,0.016,4.52917e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.001_s_300",1012834,0.00800014,9.0995e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.01_s_100",1004087,0.00800014,7.07072e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.01_s_200",1007689,0.0509999,3.96438e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.01_s_300",1011123,0.0079999,6.11929e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.1_s_100",1002470,1.835,0
"n_400_c_1000000_g_10_f_0.2_eps_0.1_s_200",1003697,0.0709999,9.87091e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.1_s_300",1005824,0.412,0
"n_400_c_1000000_g_10_f_0.2_eps_0_s_100",1004168,0.0120001,9.45904e-05
"n_400_c_1000000_g_10_f_0.2_eps_0_s_200",1008716,0.00800014,4.16461e-05
"n_400_c_1000000_g_10_f_0.2_eps_0_s_300",1011918,0.00899982,2.15142e-05
"n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_100",1004483,0.0139999,7.18658e-05
"n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_200",1008812,0.00800014,4.47175e-05
"n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_300",1011256,0.0120001,3.93747e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_100",1004775,0.04,8.01697e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_200",1010439,0.00800014,8.07064e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_300",1014325,0.026,6.76033e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.001_s_100",1004769,0.00800014,2.94641e-06
"n_400_c_1000000_g_10_f_0.3_eps_0.001_s_200",1008552,0.0179999,6.81145e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.001_s_300",1012266,0.00699997,7.8837e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.01_s_100",1004086,0.0079999,7.06064e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.01_s_200",1007853,0.00800014,9.62593e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.01_s_300",1012789,0.02,5.35582e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.1_s_100",1002612,0.0239999,5.97263e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.1_s_200",1004373,0.0279999,6.71333e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.1_s_300",1007976,0.702,0
"n_400_c_1000000_g_10_f_0.3_eps_0_s_100",1004941,0.016,7.3884e-05
"n_400_c_1000000_g_10_f_0.3_eps_0_s_200",1008480,0.00800014,1.94974e-05
"n_400_c_1000000_g_10_f_0.3_eps_0_s_300",1012279,0.00800014,7.51333e-05
"n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_100",1005299,0.113,9.92963e-05
"n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_200",1009359,0.0079999,4.31043e-05
"n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_300",1016602,0.023,8.50936e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_100",1005227,0.0079999,9.25556e-06
"n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_200",1010115,0.00999999,4.50068e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_300",1014912,0.0079999,8.89788e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.001_s_100",1005537,0.0150001,6.5986e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.001_s_200",1009740,0.00800014,6.82578e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.001_s_300",1014457,0.0079999,7.60554e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.01_s_100",1003913,0.027,4.54965e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.01_s_200",1008727,0.00999999,3.61298e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.01_s_300",1011892,0.0270002,6.53999e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.1_s_100",1001772,0.0110002,5.50274e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.1_s_200",1002691,0.562,0
"n_400_c_1000000_g_14_f_0.1_eps_0.1_s_300",1006052,0.314,8.57961e-05
"n_400_c_1000000_g_14_f_0.1_eps_0_s_100",1005374,0.0079999,4.42021e-05
"n_400_c_1000000_g_14_f_0.1_eps_0_s_200",1009864,0.00999999,5.03921e-05
"n_400_c_1000000_g_14_f_0.1_eps_0_s_300",1015146,0.0079999,9.71217e-05
"n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_100",1004817,0.00899982,1.78401e-05
"n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_200",1010984,0.0079999,5.43519e-05
"n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_300",1015557,0.00999999,4.30443e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_100",1005205,0.00800014,4.93899e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_200",1009933,0.00999999,1.38274e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_300",1016761,0.0139999,9.94584e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.001_s_100",1005209,0.0100002,5.07568e-06
"n_400_c_1000000_g_14_f_0.2_eps_0.001_s_200",1010312,0.00699997,7.96685e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.001_s_300",1016439,0.00999999,4.36612e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.01_s_100",1004228,0.0079999,5.64905e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.01_s_200",1009794,0.00999999,7.20133e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.01_s_300",1013411,0.0139999,9.34328e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.1_s_100",1002182,1.434,0
"n_400_c_1000000_g_14_f_0.2_eps_0.1_s_200",1003997,0.142,5.42609e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.1_s_300",1006752,0.135,5.76505e-05
"n_400_c_1000000_g_14_f_0.2_eps_0_s_100",1005698,0.00999999,3.0473e-05
"n_400_c_1000000_g_14_f_0.2_eps_0_s_200",1010542,0.0079999,7.66272e-05
"n_400_c_1000000_g_14_f_0.2_eps_0_s_300",1014126,0.00999999,9.76661e-05
"n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_100",1005522,0.00900006,3.23329e-05
"n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_200",1008331,0.00600004,4.38322e-05
"n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_300",1017998,0.00999999,6.73764e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_100",1005544,0.00800014,5.34433e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_200",1012361,0.0079999,3.74364e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_300",1017477,0.00999999,8.2024e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.001_s_100",1004902,0.00699997,3.03446e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.001_s_200",1009630,0.00699997,1.62887e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.001_s_300",1016881,0.00800014,3.1696e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.01_s_100",1004714,0.0190001,5.22625e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.01_s_200",1009113,0.0079999,6.98856e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.01_s_300",1015986,0.00800014,8.29672e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.1_s_100",1002592,0.13,8.19463e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.1_s_200",1005218,1.077,0
"n_400_c_1000000_g_14_f_0.3_eps_0.1_s_300",1008229,0.542,0
"n_400_c_1000000_g_14_f_0.3_eps_0_s_100",1004997,0.00999999,3.05975e-05
"n_400_c_1000000_g_14_f_0.3_eps_0_s_200",1012192,0.00999999,8.57483e-05
"n_400_c_1000000_g_14_f_0.3_eps_0_s_300",1016933,0.00800014,6.5572e-05
"n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_100",1005027,0.00999999,1.6007e-05
"n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_200",1011339,0.0119998,9.13458e-05
"n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_300",1016829,0.00700021,3.76145e-05
"n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_100",502437,0.00199986,0
"n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_200",505206,0.00200009,1.78145e-05
"n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_300",506035,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.001_s_100",503313,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.001_s_200",504648,0.00499988,0
"n_400_c_1000000_g_2_f_0.1_eps_0.001_s_300",507304,0.00199986,0
"n_400_c_1000000_g_2_f_0.1_eps_0.01_s_100",512187,0.00200009,0
"n_400_c_1000000_g_2_f_0.1_eps_0.01_s_200",513600,0.00600004,0
"n_400_c_1000000_g_2_f_0.1_eps_0.01_s_300",517209,0.00300002,0
"n_400_c_1000000_g_2_f_0.1_eps_0.1_s_100",602022,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.1_s_200",604798,0.00199986,0
"n_400_c_1000000_g_2_f_0.1_eps_0.1_s_300",606257,0.00600004,0
"n_400_c_1000000_g_2_f_0.1_eps_0_s_100",501979,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0_s_200",503787,0.00499988,0
"n_400_c_1000000_g_2_f_0.1_eps_0_s_300",506711,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_100",502220,0.00400019,0
"n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_200",503977,0.00200009,0
"n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_300",506272,0.0059998,0
"n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_100",504485,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_200",507571,0.00200009,5.9105e-06
"n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_300",513438,0.00600004,0
"n_400_c_1000000_g_2_f_0.2_eps_0.001_s_100",505088,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.001_s_200",509121,0.00399995,1.57134e-05
"n_400_c_1000000_g_2_f_0.2_eps_0.001_s_300",514845,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.01_s_100",514451,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.01_s_200",519369,0.00199986,0
"n_400_c_1000000_g_2_f_0.2_eps_0.01_s_300",521869,0.00199986,0
"n_400_c_1000000_g_2_f_0.2_eps_0.1_s_100",604448,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0.1_s_200",608592,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0.1_s_300",612361,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0_s_100",503886,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0_s_200",508832,0.00200009,1.96529e-06
"n_400_c_1000000_g_2_f_0.2_eps_0_s_300",511354,0.00499988,0
"n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_100",503987,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_200",507920,0.00399995,3.93763e-06
"n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_300",512494,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_100",506374,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_200",512603,0.00200009,0
"n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_300",517989,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0.001_s_100",507242,0.0059998,0
"n_400_c_1000000_g_2_f_0.3_eps_0.001_s_200",513204,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.001_s_300",520347,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0.01_s_100",516433,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0.01_s_200",521976,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0.01_s_300",527210,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.1_s_100",606228,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.1_s_200",612201,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.1_s_300",617769,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0_s_100",505940,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0_s_200",511217,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0_s_300",518908,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_100",506364,0.00499988,0
"n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_200",512129,0.00399995,3.90527e-06
"n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_300",520214,0.00200009,0
"n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_100",976373,2.372,0
"n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_200",980354,1.363,0
"n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_300",984994,1.501,0
"n_400_c_1000000_g_6_f_0.1_eps_0.001_s_100",1001600,1.238,0
"n_400_c_1000000_g_6_f_0.1_eps_0.001_s_200",1004242,0.843,0
"n_400_c_1000000_g_6_f_0.1_eps_0.001_s_300",1006268,0.492,0
"n_400_c_1000000_g_6_f_0.1_eps_0.01_s_100",1000533,2.597,0
"n_400_c_1000000_g_6_f_0.1_eps_0.01_s_200",1002153,1.389,0
"n_400_c_1000000_g_6_f_0.1_eps_0.01_s_300",1003132,1.232,0
"n_400_c_1000000_g_6_f_0.1_eps_0.1_s_100",996005,2.407,0
"n_400_c_1000000_g_6_f_0.1_eps_0.1_s_200",998792,2.318,0
"n_400_c_1000000_g_6_f_0.1_eps_0.1_s_300",1000795,1.247,0
"n_400_c_1000000_g_6_f_0.1_eps_0_s_100",972853,2.396,0
"n_400_c_1000000_g_6_f_0.1_eps_0_s_200",977038,1.205,0
"n_400_c_1000000_g_6_f_0.1_eps_0_s_300",980653,1.341,0
"n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_100",973594,2.424,0
"n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_200",977806,2.396,0
"n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_300",981948,1.413,0
"n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_100",978543,2.466,0
"n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_200",984820,2.57,0
"n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_300",990550,2.536,0
"n_400_c_1000000_g_6_f_0.2_eps_0.001_s_100",1002458,2.445,0
"n_400_c_1000000_g_6_f_0.2_eps_0.001_s_200",1005138,0.0220001,6.48356e-05
"n_400_c_1000000_g_6_f_0.2_eps_0.001_s_300",1007456,0.558,0
"n_400_c_1000000_g_6_f_0.2_eps_0.01_s_100",1001765,2.561,0
"n_400_c_1000000_g_6_f_0.2_eps_0.01_s_200",1004514,1.258,0
"n_400_c_1000000_g_6_f_0.2_eps_0.01_s_300",1006463,1.287,0
"n_400_c_1000000_g_6_f_0.2_eps_0.1_s_100",998139,2.353,0
"n_400_c_1000000_g_6_f_0.2_eps_0.1_s_200",1003054,2.252,0
"n_400_c_1000000_g_6_f_0.2_eps_0.1_s_300",1004665,1.196,0
"n_400_c_1000000_g_6_f_0.2_eps_0_s_100",974628,2.416,0
"n_400_c_1000000_g_6_f_0.2_eps_0_s_200",981891,1.376,0
"n_400_c_1000000_g_6_f_0.2_eps_0_s_300",988598,1.358,0
"n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_100",975324,2.542,0
"n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_200",980816,2.427,0
"n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_300",987819,1.323,0
"n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_100",979425,1.25,0
"n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_200",987596,1.383,0
"n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_300",998149,1.451,0
"n_400_c_1000000_g_6_f_0.3_eps_0.001_s_100",1002974,2.564,0
"n_400_c_1000000_g_6_f_0.3_eps_0.001_s_200",1006755,0.657,0
"n_400_c_1000000_g_6_f_0.3_eps_0.001_s_300",1008683,0.00600004,7.92713e-05
"n_400_c_1000000_g_6_f_0.3_eps_0.01_s_100",1002301,2.628,0
"n_400_c_1000000_g_6_f_0.3_eps_0.01_s_200",1005000,2.305,0
"n_400_c_1000000_g_6_f_0.3_eps_0.01_s_300",1010264,0.696,0
"n_400_c_1000000_g_6_f_0.3_eps_0.1_s_100",999885,1.293,0
"n_400_c_1000000_g_6_f_0.3_eps_0.1_s_200",1004028,1.268,0
"n_400_c_1000000_g_6_f_0.3_eps_0.1_s_300",1008061,2.352,0
"n_400_c_1000000_g_6_f_0.3_eps_0_s_100",976770,1.352,0
"n_400_c_1000000_g_6_f_0.3_eps_0_s_200",986199,1.606,0
"n_400_c_1000000_g_6_f_0.3_eps_0_s_300",993592,1.554,0
"n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_100",977499,2.739,0
"n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_200",985804,2.618,0
"n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_300",993039,1.37,0
"n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_100",9999353095,0.075,6.52541e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_200",9999833628,0.0079999,1.78173e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_300",9999843601,0.0510001,1.7368e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_100",9999073858,0.977,9.31913e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_200",9999085159,1.284,9.24409e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_300",9999096935,1.141,9.19905e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_100",9999225245,0.0139999,7.78794e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_200",9999231486,1.941,7.77557e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_300",9999239184,0.128,7.7334e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_100",9996097778,60.008,0.000390549
"n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_200",9996101163,60.01,0.000390343
"n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_300",9996105688,60.004,0.000390101
"n_600_c_10000000000_g_10_f_0.1_eps_0_s_100",10000010304,0.0669999,5.62508e-10
"n_600_c_10000000000_g_10_f_0.1_eps_0_s_200",10000020662,57.199,3.27979e-08
"n_600_c_10000000000_g_10_f_0.1_eps_0_s_300",9980509264,60.008,0.00195455
"n_600_c_10000000000_g_10_f_0.1_eps_1e-05_s_100",9998482103,60.006,0.000152306
"n_600_c_10000000000_g_10_f_0.1_eps_1e-05_s_200",9998994262,60.003,0.000101643
"n_600_c_10000000000_g_10_f_0.1_eps_1e-05_s_300",9999006873,60.005,0.000100975
"n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_100",9999354299,0.0119998,6.51214e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_200",9999365338,0.00999999,6.46433e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_300",9999378724,0.294,6.41369e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_100",9999697120,1.176,3.07982e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_200",9999236594,2.459,7.74065e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_300",9999100407,2.861,9.19418e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.01_s_100",9999226985,0.0669999,7.7775e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.01_s_200",9999235294,0.0420001,7.7467e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.01_s_300",9999249127,0.0909998,7.66542e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.1_s_100",9996100023,60.004,0.000389138
"n_600_c_10000000000_g_10_f_0.2_eps_0.1_s_200",9996108742,60.019,0.000389813
"n_600_c_10000000000_g_10_f_0.2_eps_0.1_s_300",9996114645,60.005,0.000388697
"n_600_c_10000000000_g_10_f_0.2_eps_0_s_100",10000012612,0.205,7.50017e-10
"n_600_c_10000000000_g_10_f_0.2_eps_0_s_200",10000020018,16.222,9.29496e-07
"n_600_c_10000000000_g_10_f_0.2_eps_0_s_300",9980512632,60.009,0.00195443
"n_600_c_10000000000_g_10_f_0.2_eps_1e-05_s_100",9997284438,60.004,0.000272243
"n_600_c_10000000000_g_10_f_0.2_eps_1e-05_s_200",9997800704,60.011,0.000221201
"n_600_c_10000000000_g_10_f_0.2_eps_1e-05_s_300",9997613433,62.259,0.000240662
"n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_100",9999359616,0.174,6.46737e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_200",9999373924,0.106,6.38675e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_300",9999391461,0.178,6.2969e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.001_s_100",9999699853,3.355,3.0747e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.001_s_200",9999710982,0.0209999,3.01538e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.001_s_300",9999253354,0.0319998,7.6556e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_100",9999230364,0.0259998,7.7657e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_200",9999244519,0.144,7.66722e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_300",9999258123,0.156,7.59732e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.1_s_100",9996103548,60.008,0.000389907
"n_600_c_10000000000_g_10_f_0.3_eps_0.1_s_200",9996114645,60.005,0.000388449
"n_600_c_10000000000_g_10_f_0.3_eps_0.1_s_300",9996123462,60.002,0.000388601
"n_600_c_10000000000_g_10_f_0.3_eps_0_s_100",10000012318,0.305,0
"n_600_c_10000000000_g_10_f_0.3_eps_0_s_200",9980506102,60.154,0.00195464
"n_600_c_10000000000_g_10_f_0.3_eps_0_s_300",9980522920,60.005,0.00195359
"n_600_c_10000000000_g_10_f_0.3_eps_1e-05_s_100",9996387122,60.007,0.000362056
"n_600_c_10000000000_g_10_f_0.3_eps_1e-05_s_200",9996404007,60.01,0.000361016
"n_600_c_10000000000_g_10_f_0.3_eps_1e-05_s_300",9996421914,60.511,0.000359879
"n_600_c_10000000000_g_14_f_0.1_eps_0.0001_s_100",9999114987,0.0170002,8.92063e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.0001_s_200",9999687098,0.0079999,3.2679e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.0001_s_300",9999347124,0.00699997,6.73442e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.001_s_100",9999671838,0.00999999,3.35719e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.001_s_200",9999685026,0.00999999,3.30035e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.001_s_300",9999843093,0.0119998,1.79093e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.01_s_100",9999618088,0.00999999,3.87205e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.01_s_200",9999139784,0.0119998,8.7165e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.01_s_300",9999731302,0.0120001,2.82957e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.1_s_100",9999760149,0.268,2.4183e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.1_s_200",9999764437,0.645,2.39736e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0.1_s_300",9999764043,0.532,2.41706e-05
"n_600_c_10000000000_g_14_f_0.1_eps_0_s_100",10000013445,6.262,2.57599e-08
"n_600_c_10000000000_g_14_f_0.1_eps_0_s_200",9998818586,60.01,0.000119701
"n_600_c_10000000000_g_14_f_0.1_eps_0_s_300",9998837173,60.951,0.000118608
"n_600_c_10000000000_g_14_f_0.1_eps_1e-05_s_100",9999184434,0.0079999,8.23027e-05
"n_600_c_10000000000_g_14_f_0.1_eps_1e-05_s_200",9999737292,0.00600004,2.77626e-05
"n_600_c_10000000000_g_14_f_0.1_eps_1e-05_s_300",9999552129,0.00699997,4.70787e-05
"n_600_c_10000000000_g_14_f_0.2_eps_0.0001_s_100",9999515374,0.00600004,4.92694e-05
"n_600_c_10000000000_g_14_f_0.2_eps_0.0001_s_200",9999530232,0.0079999,4.84725e-05
"n_600_c_10000000000_g_14_f_0.2_eps_0.0001_s_300",9999100653,0.00900006,9.20682e-05
"n_600_c_10000000000_g_14_f_0.2_eps_0.001_s_100",9999447206,0.00800014,5.59861e-05
"n_600_c_10000000000_g_14_f_0.2_eps_0.001_s_200",9999928877,0.00999999,8.44658e-06
