Name:,Obj Fn,Runtime,MIPGAP
"n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_200",97197189,60.011,0.0233582
"n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_300",97204263,60.022,0.0236086
"n_400_c_100000000_g_6_f_0.2_eps_0.001_s_100",99981044,60.007,0.000210365
"n_400_c_100000000_g_6_f_0.2_eps_0.001_s_200",99987754,60.009,0.000171392
"n_400_c_100000000_g_6_f_0.2_eps_0.001_s_300",99993513,60.016,0.000144399
"n_400_c_100000000_g_6_f_0.2_eps_0.01_s_100",99754685,60.012,0.00117893
"n_400_c_100000000_g_6_f_0.2_eps_0.01_s_200",99758948,60.011,0.00245743
"n_400_c_100000000_g_6_f_0.2_eps_0.01_s_300",99763922,60.005,0.00243999
"n_400_c_100000000_g_6_f_0.2_eps_0.1_s_100",99379362,60.011,0.00626245
"n_400_c_100000000_g_6_f_0.2_eps_0.1_s_200",99383565,60.008,0.00623136
"n_400_c_100000000_g_6_f_0.2_eps_0.1_s_300",99388441,60.012,0.00620453
"n_400_c_100000000_g_6_f_0.2_eps_0_s_100",96881195,60.005,0.0322182
"n_400_c_100000000_g_6_f_0.2_eps_0_s_200",96887121,60.012,0.0321925
"n_400_c_100000000_g_6_f_0.2_eps_0_s_300",96894906,60.009,0.0321381
"n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_100",96912775,60.006,0.0238791
"n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_200",96918145,60.015,0.0318502
"n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_300",96925996,60.007,0.0265585
"n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_100",97192927,60.004,0.0289113
"n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_200",97200458,60.006,0.0243521
"n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_300",97209679,60.013,0.0232324
"n_400_c_100000000_g_6_f_0.3_eps_0.001_s_100",99983384,60.007,0.000192286
"n_400_c_100000000_g_6_f_0.3_eps_0.001_s_200",99991757,60.002,0.000145585
"n_400_c_100000000_g_6_f_0.3_eps_0.001_s_300",100000590,0.693,9.76062e-05
"n_400_c_100000000_g_6_f_0.3_eps_0.01_s_100",99756499,60.004,0.00247368
"n_400_c_100000000_g_6_f_0.3_eps_0.01_s_200",99762915,60.012,0.00244746
"n_400_c_100000000_g_6_f_0.3_eps_0.01_s_300",99768821,60.003,0.00239163
"n_400_c_100000000_g_6_f_0.3_eps_0.1_s_100",99381182,60.085,0.00624487
"n_400_c_100000000_g_6_f_0.3_eps_0.1_s_200",99388336,60.012,0.00620795
"n_400_c_100000000_g_6_f_0.3_eps_0.1_s_300",99395548,60.006,0.0061557
"n_400_c_100000000_g_6_f_0.3_eps_0_s_100",96882564,60.017,0.0322099
"n_400_c_100000000_g_6_f_0.3_eps_0_s_200",96891457,60.007,0.0321545
"n_400_c_100000000_g_6_f_0.3_eps_0_s_300",96899763,60.009,0.0320375
"n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_100",96914165,60.008,0.0228928
"n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_200",96922171,60.007,0.0240923
"n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_300",96928274,60.008,0.0269814
"n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_100",1004159,0.039,5.49113e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_200",1008425,0.0479999,5.16918e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_300",1012153,0.0309999,8.45386e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.001_s_100",1004444,0.0639999,6.82941e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.001_s_200",1007988,0.03,9.57225e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.001_s_300",1013379,0.0239999,9.62685e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.01_s_100",1003749,0.0580001,4.41337e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.01_s_200",1005893,0.00999999,2.43422e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.01_s_300",1009940,0.027,7.34867e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.1_s_100",1001241,0.0109999,9.54744e-05
"n_400_c_1000000_g_10_f_0.1_eps_0.1_s_200",1002853,0.388,0
"n_400_c_1000000_g_10_f_0.1_eps_0.1_s_300",1003954,0.0869999,9.33895e-05
"n_400_c_1000000_g_10_f_0.1_eps_0_s_100",1003939,0.997,0
"n_400_c_1000000_g_10_f_0.1_eps_0_s_200",1007751,0.00999999,6.42619e-05
"n_400_c_1000000_g_10_f_0.1_eps_0_s_300",1012196,0.0239999,6.62515e-05
"n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_100",1004026,0.0079999,2.58882e-05
"n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_200",1008354,0.0059998,3.70688e-05
"n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_300",1012414,0.0349998,9.59333e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_100",1004401,0.03,4.30674e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_200",1009770,0.0120001,9.13575e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_300",1015950,0.0079999,8.01545e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.001_s_100",1004299,0.00999999,8.84468e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.001_s_200",1008224,0.017,4.52917e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.001_s_300",1012834,0.0079999,9.0995e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.01_s_100",1004087,0.00800014,7.07072e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.01_s_200",1007689,0.0509999,3.96438e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.01_s_300",1011123,0.0079999,6.11929e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.1_s_100",1002470,1.824,0
"n_400_c_1000000_g_10_f_0.2_eps_0.1_s_200",1003697,0.073,9.87091e-05
"n_400_c_1000000_g_10_f_0.2_eps_0.1_s_300",1005824,0.485,0
"n_400_c_1000000_g_10_f_0.2_eps_0_s_100",1004168,0.0110002,9.45904e-05
"n_400_c_1000000_g_10_f_0.2_eps_0_s_200",1008716,0.00699997,4.16461e-05
"n_400_c_1000000_g_10_f_0.2_eps_0_s_300",1011918,0.0110002,2.15142e-05
"n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_100",1004483,0.016,7.18658e-05
"n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_200",1008812,0.00999999,4.47175e-05
"n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_300",1011256,0.0139999,3.93747e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_100",1004775,0.046,8.01697e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_200",1010439,0.00999999,8.07064e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_300",1014325,0.0279999,6.76033e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.001_s_100",1004769,0.00999999,2.94641e-06
"n_400_c_1000000_g_10_f_0.3_eps_0.001_s_200",1008528,0.0150001,9.19132e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.001_s_300",1012266,0.00999999,7.8837e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.01_s_100",1004086,0.0119998,7.06064e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.01_s_200",1007853,0.0109999,9.62593e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.01_s_300",1012789,0.0220001,5.35582e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.1_s_100",1002612,0.0280001,5.97263e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.1_s_200",1004373,0.0279999,6.71333e-05
"n_400_c_1000000_g_10_f_0.3_eps_0.1_s_300",1007976,0.729,0
"n_400_c_1000000_g_10_f_0.3_eps_0_s_100",1004971,0.0140002,4.40302e-05
"n_400_c_1000000_g_10_f_0.3_eps_0_s_200",1008480,0.00900006,1.94974e-05
"n_400_c_1000000_g_10_f_0.3_eps_0_s_300",1012279,0.00999999,7.51333e-05
"n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_100",1005318,0.0829999,8.04827e-05
"n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_200",1009329,0.00999999,7.28283e-05
"n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_300",1016602,0.0330002,7.64409e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_100",1005227,0.00800014,9.25556e-06
"n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_200",1010115,0.00999999,4.50068e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_300",1014912,0.0079999,8.89788e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.001_s_100",1005537,0.0179999,6.5986e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.001_s_200",1009740,0.0120001,6.82578e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.001_s_300",1014457,0.0119998,7.60554e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.01_s_100",1003885,0.0109999,7.33894e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.01_s_200",1008727,0.0120001,3.61298e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.01_s_300",1011892,0.0309999,6.53999e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.1_s_100",1001772,0.0150001,5.50274e-05
"n_400_c_1000000_g_14_f_0.1_eps_0.1_s_200",1002691,0.606,0
"n_400_c_1000000_g_14_f_0.1_eps_0.1_s_300",1006052,0.314,8.57961e-05
"n_400_c_1000000_g_14_f_0.1_eps_0_s_100",1005374,0.0120001,4.42021e-05
"n_400_c_1000000_g_14_f_0.1_eps_0_s_200",1009864,0.0120001,5.03921e-05
"n_400_c_1000000_g_14_f_0.1_eps_0_s_300",1015146,0.00999999,9.71217e-05
"n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_100",1004817,0.00999999,1.78401e-05
"n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_200",1010984,0.0079999,5.43519e-05
"n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_300",1015557,0.00899982,4.30443e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_100",1005205,0.0079999,4.93899e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_200",1009933,0.0079999,1.38274e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_300",1016761,0.0139999,9.94584e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.001_s_100",1005182,0.00999999,3.19366e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.001_s_200",1010312,0.00699997,7.96685e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.001_s_300",1016439,0.00999999,4.36612e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.01_s_100",1004228,0.00699997,5.64905e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.01_s_200",1009794,0.0109999,7.20133e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.01_s_300",1013411,0.0150001,9.34328e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.1_s_100",1002182,1.452,0
"n_400_c_1000000_g_14_f_0.2_eps_0.1_s_200",1003997,0.144,5.42609e-05
"n_400_c_1000000_g_14_f_0.2_eps_0.1_s_300",1006752,0.137,5.76505e-05
"n_400_c_1000000_g_14_f_0.2_eps_0_s_100",1005698,0.00999999,3.0473e-05
"n_400_c_1000000_g_14_f_0.2_eps_0_s_200",1010542,0.0110002,7.66272e-05
"n_400_c_1000000_g_14_f_0.2_eps_0_s_300",1014126,0.00900006,9.76661e-05
"n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_100",1005522,0.00999999,3.23329e-05
"n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_200",1008331,0.0079999,4.38322e-05
"n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_300",1017998,0.00999999,6.73764e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_100",1005544,0.00800014,5.34433e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_200",1012361,0.00999999,3.74364e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_300",1017477,0.0120001,8.2024e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.001_s_100",1004902,0.00999999,3.03446e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.001_s_200",1009630,0.00900006,1.62887e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.001_s_300",1016881,0.0100002,3.1696e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.01_s_100",1004736,0.02,3.03651e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.01_s_200",1009113,0.00999999,6.98856e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.01_s_300",1015995,0.00800014,7.41082e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.1_s_100",1002592,0.134,8.19463e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.1_s_200",1005159,0.281,9.75315e-05
"n_400_c_1000000_g_14_f_0.3_eps_0.1_s_300",1008229,0.534,0
"n_400_c_1000000_g_14_f_0.3_eps_0_s_100",1004997,0.0120001,3.05975e-05
"n_400_c_1000000_g_14_f_0.3_eps_0_s_200",1012192,0.00999999,8.57483e-05
"n_400_c_1000000_g_14_f_0.3_eps_0_s_300",1016920,0.00999999,7.83566e-05
"n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_100",1005027,0.00999999,1.6007e-05
"n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_200",1011339,0.00900006,9.13458e-05
"n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_300",1016812,0.0079999,5.4334e-05
"n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_100",502437,0.00199986,0
"n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_200",505206,0.00200009,1.78145e-05
"n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_300",506035,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.001_s_100",503313,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.001_s_200",504648,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.001_s_300",507304,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.01_s_100",512187,0.000999928,0
"n_400_c_1000000_g_2_f_0.1_eps_0.01_s_200",513600,0.0059998,0
"n_400_c_1000000_g_2_f_0.1_eps_0.01_s_300",517209,0.00500011,0
"n_400_c_1000000_g_2_f_0.1_eps_0.1_s_100",602022,0.00199986,0
"n_400_c_1000000_g_2_f_0.1_eps_0.1_s_200",604798,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0.1_s_300",606257,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0_s_100",501979,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0_s_200",503787,0.00399995,0
"n_400_c_1000000_g_2_f_0.1_eps_0_s_300",506711,0.00600004,0
"n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_100",502220,0.00499988,0
"n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_200",503977,0.00400019,0
"n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_300",506272,0.00400019,0
"n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_100",504485,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_200",507571,0.00199986,5.9105e-06
"n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_300",513438,0.00600004,0
"n_400_c_1000000_g_2_f_0.2_eps_0.001_s_100",505088,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.001_s_200",509121,0.00400019,1.57134e-05
"n_400_c_1000000_g_2_f_0.2_eps_0.001_s_300",514845,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.01_s_100",514451,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.01_s_200",519369,0.00200009,0
"n_400_c_1000000_g_2_f_0.2_eps_0.01_s_300",521869,0.00199986,0
"n_400_c_1000000_g_2_f_0.2_eps_0.1_s_100",604448,0.00300002,0
"n_400_c_1000000_g_2_f_0.2_eps_0.1_s_200",608592,0.00499988,0
"n_400_c_1000000_g_2_f_0.2_eps_0.1_s_300",612361,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0_s_100",503886,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_0_s_200",508832,0.00400019,1.96529e-06
"n_400_c_1000000_g_2_f_0.2_eps_0_s_300",511354,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_100",503987,0.00399995,0
"n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_200",507920,0.00200009,3.93763e-06
"n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_300",512494,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_100",506374,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_200",512603,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_300",517989,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0.001_s_100",507242,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.001_s_200",513204,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.001_s_300",520347,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.01_s_100",516433,0.00500011,0
"n_400_c_1000000_g_2_f_0.3_eps_0.01_s_200",521976,0.00499988,0
"n_400_c_1000000_g_2_f_0.3_eps_0.01_s_300",527210,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.1_s_100",606228,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_0.1_s_200",612201,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0.1_s_300",617769,0.00400019,0
"n_400_c_1000000_g_2_f_0.3_eps_0_s_100",505940,0.0059998,0
"n_400_c_1000000_g_2_f_0.3_eps_0_s_200",511217,0.00600004,0
"n_400_c_1000000_g_2_f_0.3_eps_0_s_300",518908,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_100",506364,0.00399995,0
"n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_200",512129,0.00399995,3.90527e-06
"n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_300",520214,0.00399995,0
"n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_100",976373,2.354,0
"n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_200",980354,1.346,0
"n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_300",984994,1.316,0
"n_400_c_1000000_g_6_f_0.1_eps_0.001_s_100",1001600,1.289,0
"n_400_c_1000000_g_6_f_0.1_eps_0.001_s_200",1004242,0.807,0
"n_400_c_1000000_g_6_f_0.1_eps_0.001_s_300",1006268,0.504,0
"n_400_c_1000000_g_6_f_0.1_eps_0.01_s_100",1000533,2.51,0
"n_400_c_1000000_g_6_f_0.1_eps_0.01_s_200",1002153,1.447,0
"n_400_c_1000000_g_6_f_0.1_eps_0.01_s_300",1003132,1.266,0
"n_400_c_1000000_g_6_f_0.1_eps_0.1_s_100",996005,2.41,0
"n_400_c_1000000_g_6_f_0.1_eps_0.1_s_200",998792,2.32,0
"n_400_c_1000000_g_6_f_0.1_eps_0.1_s_300",1000795,1.212,0
"n_400_c_1000000_g_6_f_0.1_eps_0_s_100",972853,2.469,0
"n_400_c_1000000_g_6_f_0.1_eps_0_s_200",977038,1.452,0
"n_400_c_1000000_g_6_f_0.1_eps_0_s_300",980653,1.706,0
"n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_100",973594,2.776,0
"n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_200",977806,2.559,0
"n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_300",981948,1.345,0
"n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_100",978543,2.427,0
"n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_200",984820,2.547,0
"n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_300",990550,2.923,0
"n_400_c_1000000_g_6_f_0.2_eps_0.001_s_100",1002458,2.467,0
"n_400_c_1000000_g_6_f_0.2_eps_0.001_s_200",1005138,0.02,6.48356e-05
"n_400_c_1000000_g_6_f_0.2_eps_0.001_s_300",1007456,0.541,0
"n_400_c_1000000_g_6_f_0.2_eps_0.01_s_100",1001765,2.593,0
"n_400_c_1000000_g_6_f_0.2_eps_0.01_s_200",1004514,1.316,0
"n_400_c_1000000_g_6_f_0.2_eps_0.01_s_300",1006463,1.269,0
"n_400_c_1000000_g_6_f_0.2_eps_0.1_s_100",998139,2.323,0
"n_400_c_1000000_g_6_f_0.2_eps_0.1_s_200",1003054,2.295,0
"n_400_c_1000000_g_6_f_0.2_eps_0.1_s_300",1004665,1.118,0
"n_400_c_1000000_g_6_f_0.2_eps_0_s_100",974628,2.519,0
"n_400_c_1000000_g_6_f_0.2_eps_0_s_200",981891,1.399,0
"n_400_c_1000000_g_6_f_0.2_eps_0_s_300",988598,1.372,0
"n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_100",975324,2.559,0
"n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_200",980816,2.397,0
"n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_300",987819,1.386,0
"n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_100",979425,1.207,0
"n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_200",987596,1.492,0
"n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_300",998149,1.509,0
"n_400_c_1000000_g_6_f_0.3_eps_0.001_s_100",1002974,2.518,0
"n_400_c_1000000_g_6_f_0.3_eps_0.001_s_200",1006755,0.706,0
"n_400_c_1000000_g_6_f_0.3_eps_0.001_s_300",1008683,0.00600004,7.92713e-05
"n_400_c_1000000_g_6_f_0.3_eps_0.01_s_100",1002301,2.637,0
"n_400_c_1000000_g_6_f_0.3_eps_0.01_s_200",1005000,2.273,0
"n_400_c_1000000_g_6_f_0.3_eps_0.01_s_300",1010264,0.564,0
"n_400_c_1000000_g_6_f_0.3_eps_0.1_s_100",999885,1.049,0
"n_400_c_1000000_g_6_f_0.3_eps_0.1_s_200",1004028,1.227,0
"n_400_c_1000000_g_6_f_0.3_eps_0.1_s_300",1008061,2.346,0
"n_400_c_1000000_g_6_f_0.3_eps_0_s_100",976770,1.315,0
"n_400_c_1000000_g_6_f_0.3_eps_0_s_200",986199,1.535,0
"n_400_c_1000000_g_6_f_0.3_eps_0_s_300",993592,1.474,0
"n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_100",977499,2.524,0
"n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_200",985804,2.528,0
"n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_300",993039,1.415,0
"n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_100",9999353095,0.0769999,6.52541e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_200",9999833628,0.00800014,1.78173e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_300",9999843601,0.05,1.7368e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_100",9999073858,0.949,9.31913e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_200",9999085159,1.238,9.24409e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_300",9999388192,0.00999999,6.28606e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_100",9999225245,0.0139999,7.78794e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_200",9999231486,1.926,7.77557e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_300",9999238989,0.326,7.7353e-05
"n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_100",9996097776,60.013,0.000390433
"n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_200",9996101163,60.003,0.000390343
"n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_300",9996105688,60.005,0.000390101
"n_600_c_10000000000_g_10_f_0.1_eps_0_s_100",10000010304,0.0579998,5.62508e-10
"n_600_c_10000000000_g_10_f_0.1_eps_0_s_200",10000020000,2.505,3.992e-07
"n_600_c_10000000000_g_10_f_0.1_eps_0_s_300",10000022762,49.684,9.76832e-07
"n_600_c_10000000000_g_10_f_0.1_eps_1e-05_s_100",9998582110,60.023,0.000142302
"n_600_c_10000000000_g_10_f_0.1_eps_1e-05_s_200",9998994299,60.075,0.00010164
"n_600_c_10000000000_g_10_f_0.1_eps_1e-05_s_300",9998906886,60.003,0.000110976
"n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_100",9999354299,0.0139999,6.51214e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_200",9999365338,0.00999999,6.46433e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.0001_s_300",9999378724,0.293,6.41369e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_100",9999697120,1.157,3.07982e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_200",9999236594,2.395,7.74065e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_300",9999402736,0.318,6.17049e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.01_s_100",9999226985,0.063,7.7775e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.01_s_200",9999235294,0.0400002,7.7467e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.01_s_300",9999249127,0.0940001,7.66542e-05
"n_600_c_10000000000_g_10_f_0.2_eps_0.1_s_100",9996100023,60.005,0.000389138
"n_600_c_10000000000_g_10_f_0.2_eps_0.1_s_200",9996108742,60.01,0.000389813
"n_600_c_10000000000_g_10_f_0.2_eps_0.1_s_300",9996114645,60.007,0.000388697
"n_600_c_10000000000_g_10_f_0.2_eps_0_s_100",10000012419,0.197,4.50015e-10
"n_600_c_10000000000_g_10_f_0.2_eps_0_s_200",10000020018,16.019,9.29496e-07
"n_600_c_10000000000_g_10_f_0.2_eps_0_s_300",9980515214,60.005,0.00195417
"n_600_c_10000000000_g_10_f_0.2_eps_1e-05_s_100",9997684447,60.199,0.000232222
"n_600_c_10000000000_g_10_f_0.2_eps_1e-05_s_200",9997600676,60.008,0.000241214
"n_600_c_10000000000_g_10_f_0.2_eps_1e-05_s_300",9997613433,62.381,0.000240662
"n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_100",9999359616,0.233,6.46737e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_200",9999373924,0.138,6.38675e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_300",9999391461,0.219,6.2969e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.001_s_100",9999699853,3.757,3.0747e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.001_s_200",9999710982,0.023,3.01538e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.001_s_300",9999253354,0.033,7.6556e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_100",9999230364,0.0249999,7.7657e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_200",9999244519,0.145,7.66722e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_300",9999258123,0.141,7.59732e-05
"n_600_c_10000000000_g_10_f_0.3_eps_0.1_s_100",9996103548,60.005,0.000389907
"n_600_c_10000000000_g_10_f_0.3_eps_0.1_s_200",9996114645,60.012,0.000388449
"n_600_c_10000000000_g_10_f_0.3_eps_0.1_s_300",9996123462,60.009,0.000388601
"n_600_c_10000000000_g_10_f_0.3_eps_0_s_100",10000012318,0.34,0
