Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_200",9998057983
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_300",9996111311
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_100",9998785117
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_200",9998790868
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_300",9998796610
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_100",9998764279
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_200",9998769579
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_300",9998775395
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_100",9998803956
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_200",9998814297
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_300",9998828520
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_100",9991885751
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_200",9991897143
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_300",9991907695
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_100",9993128417
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_200",9999247830
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_300",9996818409
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_100",9998545127
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_200",9998554924
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_300",9993683489
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_100",9998790279
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_200",9998801168
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_300",9998812379
"n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_100",9998770015
"n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_200",9998781579
"n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_300",9998790960
"n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_100",9998809674
"n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_200",9998826025
"n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_300",9998839490
"n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_100",9991891004
"n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_200",9991906350
"n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_300",9991922273
"n_1000_c_10000000000_g_14_f_0.3_eps_0.01_s_100",9999139812
"n_1000_c_10000000000_g_14_f_0.3_eps_0.01_s_200",9999158882
"n_1000_c_10000000000_g_14_f_0.3_eps_0.01_s_300",9991015504
"n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_100",9993425205
"n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_200",9998565304
"n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_300",9996142907
"n_1000_c_10000000000_g_14_f_0.3_eps_0_s_100",9998796244
"n_1000_c_10000000000_g_14_f_0.3_eps_0_s_200",9998812256
"n_1000_c_10000000000_g_14_f_0.3_eps_0_s_300",9998829965
"n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_100",9998774819
"n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_200",9998790599
